Probe ID,TargetID,ENTREZ_GENE_ID,log2(Fold change) D1 500vNT,Symmetrical raw fold changeD1 500vNT,FDRAdj p-val D1 500vNT,D1 500vNT DEG,log2(Fold change) D4 500vNT,Symmetrical raw fold change D4 500vNT,FDRAdj p-val D4 500vNT,D4 500vNTDEG,log2(Fold change) D7 500vNT,Symmetrical raw fold change D7 500vNT,FDRAdj p-val D7 500vNT,D7 500vNT DEG,log2(Fold change) D14 500vNT,Symmetrical raw fold change D14 500vNT,FDR Adj p-val D14 500vNT,D14 500vNT DEG,log2(Fold change)  D1 50vNT,Symmetrical raw fold change  D1 50vNT,FDR Adj p-val D1 50vNT,D1 50vNT DEG,log2(Fold change) D4 50vNT,Symmetrical raw fold change D4 50vNT,FDRAd p-val D4 50vNT,D4 50vNT DEG,log2(Fold change) D7 50vNT,Symmetrical raw fold change  D7 50vNT,FDRAdj p-val D7 50vNT,D7 50vNT DEG,log2(Fold change) D14 50vNT,Symmetrical raw fold change D14 50vNT,FDRAdj p-val D14 50vNT,D14 50vNT DEG,D14 50vNT DEG,D7 50vNT DEG,D4 50vNT DEG,D1 50vNT DEG,D14 500vNT DEG,D7 500vNT DEG,D4 500vNTDEG,D1 500vNT DEG,DEG DOWN ANY,DEG UP ANY
4900079,UIMC1,51720,-0.2183897,-1.163434,0.2337114,FALSE,0.7105418,1.636419,2.52645E-05,UP,0.8586619,1.813356,0.000927612,UP,0.6130135,1.529451,0.002323828,UP,-0.03578373,-1.025114,0.9678236,FALSE,0.3924057,1.31258,0.0918883,FALSE,0.8677875,1.824862,3.93238E-06,UP,0.6769586,1.598766,0.005117781,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
4900484,RRP15,51018,0.6940995,1.617874,0.000408949,UP,1.074608,2.10615,5.31296E-08,UP,0.9061552,1.874045,1.25713E-05,UP,1.172977,2.254765,4.25084E-07,UP,0.09880288,1.070884,0.8838976,FALSE,0.42627,1.343755,0.03393304,FALSE,1.041122,2.057827,5.64977E-08,UP,0.9576643,1.942163,4.08571E-06,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
4900609,C18ORF55,29090,0.8984271,1.864033,2.96611E-06,UP,1.084035,2.119957,1.83031E-08,UP,0.7939069,1.733763,0.001271097,UP,1.225794,2.338842,3.38823E-07,UP,0.3062518,1.236491,0.4666782,FALSE,0.126777,1.091852,0.557125,FALSE,1.082836,2.118196,1.10221E-08,UP,0.8208008,1.766386,0.000682749,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
4920139,CSE1L,1434,0.3276764,1.25499,0.00805838,FALSE,0.9284186,1.903189,3.81843E-08,UP,0.7521332,1.684281,1.09905E-05,UP,0.8120984,1.755763,1.82258E-05,UP,0.1099939,1.079224,0.7714809,FALSE,0.560448,1.474727,0.000721483,UP,0.9928249,1.990078,1.3029E-09,UP,0.5553446,1.46952,0.000281184,UP,UP,UP,UP,FALSE,UP,UP,UP,FALSE,0,6
4920487,TCEAL4,79921,0.1895091,1.140376,0.2274733,FALSE,0.5992041,1.514881,0.000122621,UP,0.95496,1.938526,0.000302839,UP,0.4496894,1.365746,0.007328332,FALSE,0.3207604,1.248989,0.4784419,FALSE,0.5982346,1.513863,0.02562357,UP,0.9302009,1.905541,4.47653E-05,UP,0.5529873,1.46712,0.007630511,UP,UP,UP,UP,FALSE,FALSE,UP,UP,FALSE,0,5
4920537,POLA2,23649,0.7944635,1.734432,4.75001E-06,UP,1.373517,2.591014,2.85148E-10,UP,0.931479,1.90723,3.39027E-05,UP,1.85873,3.626883,6.82378E-11,UP,0.283498,1.217142,0.4487126,FALSE,1.150265,2.219546,2.39093E-07,UP,1.15545,2.227538,2.49274E-09,UP,1.243772,2.368169,4.62905E-07,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5050040,SLC5A6,8884,0.6940479,1.617816,3.5667E-05,UP,0.7593381,1.692714,1.02964E-06,UP,0.5785552,1.493353,0.002487236,UP,1.108961,2.156903,1.39304E-07,UP,0.1501836,1.109711,0.7747253,FALSE,0.5530769,1.467212,0.003555276,UP,0.8173903,1.762215,6.85861E-07,UP,0.5718119,1.486389,0.00557053,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5050382,SPARC,6678,0.6348103,1.552734,3.00535E-08,UP,0.9427343,1.922168,1.43948E-07,UP,0.7573329,1.690363,4.30128E-07,UP,1.317195,2.491812,1.65489E-09,UP,0.2760628,1.210886,0.09564497,FALSE,0.4509302,1.366921,0.001511125,FALSE,1.038562,2.054179,2.78539E-09,UP,0.6858968,1.608702,4.30712E-06,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5080367,CKLF,51192,0.5855079,1.500567,0.000597529,UP,1.048477,2.068345,4.22798E-08,UP,0.8963046,1.861292,0.000157033,UP,1.017466,2.02436,5.6497E-06,UP,0.4185313,1.336566,0.2696806,FALSE,0.1649147,1.1211,0.5705448,FALSE,1.160887,2.235948,1.74577E-08,UP,0.7105851,1.636468,0.000973795,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5080458,SAMM50,25813,-0.08014449,-1.057124,0.6402776,FALSE,0.5223482,1.436291,0.001414377,UP,0.9918159,1.988687,5.83122E-05,UP,0.4808733,1.395588,0.01363929,FALSE,-0.1849233,-1.136757,0.7714809,FALSE,0.6237722,1.540899,0.003731803,UP,0.9731929,1.963181,1.93879E-07,UP,0.5738478,1.488488,0.01229034,UP,UP,UP,UP,FALSE,FALSE,UP,UP,FALSE,0,5
5080600,LOC100132457,100132457,0.8826318,1.843736,1.95994E-05,UP,1.484699,2.798587,8.8972E-10,UP,0.7517649,1.683851,0.000748085,UP,1.753813,3.372488,1.30797E-09,UP,0.6481954,1.567207,0.169794,FALSE,0.4901187,1.40456,0.05491449,FALSE,0.9331352,1.909421,1.90848E-06,UP,1.124184,2.179783,2.46587E-06,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5080605,SNRPA1,6627,1.044084,2.062056,0.000003091,UP,1.238758,2.359953,6.16725E-08,UP,1.052049,2.073472,6.8329E-06,UP,1.277569,2.424302,8.99661E-08,UP,0.3238942,1.251705,0.5746124,FALSE,0.5432976,1.4573,0.01876085,UP,1.285297,2.437322,1.1317E-08,UP,0.8708823,1.828781,0.0001668,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5080746,FLJ20718,55027,0.7989282,1.739808,6.89998E-05,UP,1.044031,2.06198,9.35902E-07,UP,0.5086651,1.422733,0.01532303,UP,1.162145,2.237898,6.69663E-07,UP,0.2899736,1.222618,0.5933411,FALSE,0.2172126,1.162485,0.3464321,FALSE,0.7011421,1.625791,0.00012853,UP,0.7273944,1.655646,0.000473064,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5080768,LOC653147,653147,0.8374493,1.786888,2.22969E-05,UP,1.157796,2.231164,4.55303E-08,UP,0.6139492,1.530443,0.003032553,UP,1.208875,2.311574,5.57138E-08,UP,0.4277172,1.345104,0.3050596,FALSE,-0.01723875,-1.012021,0.9603583,FALSE,1.281978,2.431722,5.82081E-08,UP,0.5851671,1.500213,0.007958411,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5090368,HSPA4,3308,0.2549796,1.193319,0.1802771,FALSE,0.491941,1.406336,0.000802235,FALSE,0.7338319,1.66305,0.000723066,UP,0.6734257,1.594856,0.000834821,UP,-0.01014042,-1.007054,0.9915577,FALSE,0.3856938,1.306488,0.07381555,FALSE,0.7202007,1.647411,0.000118951,UP,0.5441818,1.458193,0.004603226,UP,UP,UP,FALSE,FALSE,UP,UP,FALSE,FALSE,0,4
5090500,KITLG,4254,-0.1311089,-1.095135,0.3705292,FALSE,1.020659,2.028846,1.25012E-08,UP,0.5817028,1.496615,0.003621429,UP,0.8782265,1.838114,1.23338E-06,UP,-0.1505548,-1.109996,0.8010228,FALSE,0.1943562,1.144213,0.1803859,FALSE,0.8716015,1.829693,3.65934E-07,UP,0.8516149,1.80452,5.57209E-05,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5090647,PSMD1,5707,1.140196,2.204109,1.38886E-06,UP,0.6842011,1.606812,4.52973E-05,UP,0.7931986,1.732912,0.000722891,UP,0.913778,1.883973,2.03384E-05,UP,0.2534486,1.192053,0.5979183,FALSE,0.5005764,1.414779,0.03651781,UP,0.6361363,1.554161,0.000226979,UP,0.8021686,1.74372,0.000792842,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5090754,KIAA0101,9768,1.504773,2.837801,4.55259E-08,UP,2.161115,4.472603,9.58075E-11,UP,1.407183,2.652188,1.21398E-06,UP,2.318481,4.988068,4.61866E-10,UP,0.7904503,1.729614,0.1048224,FALSE,0.7648177,1.699155,0.003320375,UP,2.059436,4.168232,1.17557E-11,UP,1.484936,2.799048,1.01119E-07,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5130241,PPIH,10465,0.4862422,1.400791,0.00287447,FALSE,0.9661619,1.953636,3.8062E-07,UP,0.9853414,1.979782,3.31049E-05,UP,0.929197,1.904216,2.2666E-05,UP,0.3080427,1.238027,0.5189965,FALSE,0.3986306,1.318256,0.07125968,FALSE,1.360158,2.567134,5.26737E-09,UP,0.6248891,1.542092,0.00305877,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5130674,CSE1L,1434,0.5562201,1.470412,0.007160969,UP,1.239315,2.360864,4.99943E-09,UP,0.7257205,1.653726,0.001958895,UP,1.294344,2.452655,1.72505E-07,UP,0.2428909,1.183362,0.7058721,FALSE,0.5903184,1.505579,0.01651308,UP,1.231996,2.348918,1.621E-07,UP,0.7683481,1.703318,0.000218681,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5220095,DLGAP5,9787,1.179277,2.264632,2.11118E-08,UP,1.837225,3.573221,1.11029E-11,UP,1.133895,2.194504,6.01319E-06,UP,1.928452,3.806466,1.21597E-10,UP,0.3644185,1.287363,0.301736,FALSE,1.12369,2.179036,1.92618E-06,UP,1.588277,3.0069,1.43261E-10,UP,1.423664,2.682661,2.57473E-07,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5220315,MBNL1,4154,0.5808622,1.495743,0.000298157,UP,0.8745894,1.833486,2.06969E-06,UP,0.5865313,1.501632,0.00387228,UP,1.006534,2.009079,1.62239E-06,UP,0.2474174,1.18708,0.5803218,FALSE,0.157136,1.115071,0.4266591,FALSE,0.6352026,1.553156,0.000131171,UP,0.8105475,1.753877,0.000164546,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5260014,CDKN3,1033,1.285429,2.437545,5.0491E-09,UP,2.195411,4.580203,7.03999E-13,UP,1.287461,2.44098,2.90157E-07,UP,2.358863,5.129658,3.79957E-12,UP,0.6548042,1.574402,0.08454697,FALSE,0.873028,1.831503,0.000146001,UP,1.953882,3.874155,3.52185E-12,UP,1.477732,2.785106,6.79995E-08,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5260082,CP110,9738,0.08467419,1.060448,0.5612574,FALSE,0.6636952,1.584135,5.9976E-06,UP,0.6068453,1.522925,0.001800349,UP,0.9373052,1.914948,1.11262E-06,UP,0.07550498,1.05373,0.8946078,FALSE,0.2770083,1.21168,0.08656088,FALSE,0.5254676,1.4394,7.49834E-05,UP,0.6308804,1.54851,0.000208021,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5260538,C9ORF30,91283,1.498968,2.826405,8.49706E-10,UP,0.8892949,1.852271,1.11923E-07,UP,0.7264564,1.65457,0.000706983,UP,1.02025,2.02827,1.88142E-06,UP,0.2004987,1.149096,0.6428947,FALSE,0.3392908,1.265135,0.05435784,FALSE,0.903358,1.870414,5.11533E-08,UP,0.622971,1.540043,0.004872079,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5270148,PLEK2,26499,2.225983,4.678296,3.13687E-10,UP,1.657618,3.154951,2.04552E-11,UP,1.295292,2.454266,2.25167E-06,UP,1.75931,3.385361,4.28134E-09,UP,0.571611,1.486182,0.2937195,FALSE,0.4636604,1.379036,0.03609126,FALSE,1.925307,3.798177,1.33234E-12,UP,1.062843,2.089044,7.53472E-06,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5270367,CTSC,1075,1.206865,2.308356,1.09788E-07,UP,0.8223876,1.76833,1.23607E-05,UP,0.701979,1.626735,0.008708326,UP,0.4923235,1.406709,0.006917903,FALSE,-0.01966586,-1.013725,0.9807733,FALSE,0.4402784,1.356866,0.05382469,FALSE,1.203223,2.302535,2.92508E-08,UP,0.5187431,1.432706,0.03458392,UP,UP,UP,FALSE,FALSE,FALSE,UP,UP,UP,0,5
5270541,GAPDHL6,729403,2.220042,4.65907,1.97771E-08,UP,1.681734,3.208132,4.12335E-09,UP,1.939085,3.834623,5.7469E-09,UP,2.246759,4.746154,9.73922E-10,UP,-0.2426314,-1.183149,0.7924393,FALSE,1.649537,3.13733,2.17413E-06,UP,2.285984,4.876966,7.9016E-11,UP,1.168044,2.247069,2.53736E-05,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5270731,SAFB,6294,-0.07870115,-1.056067,0.616702,FALSE,0.5541104,1.468263,0.000369734,UP,0.8168581,1.761565,0.000760285,UP,0.9525506,1.935291,1.23036E-06,UP,-0.106392,-1.076533,0.8634747,FALSE,0.1715114,1.126238,0.4588881,FALSE,0.8613545,1.816743,9.70864E-06,UP,0.5315078,1.445439,0.02517004,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5290025,C14ORF156,81892,0.9134628,1.883561,2.28511E-05,UP,1.274357,2.41891,9.67739E-11,UP,0.8500144,1.802519,0.000102547,UP,1.245716,2.371362,1.30265E-08,UP,0.4465723,1.362799,0.4086721,FALSE,0.4443206,1.360673,0.1337754,FALSE,1.104857,2.150776,1.87815E-07,UP,0.720409,1.647649,0.0004578,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5290546,LOC727803,727803,1.005645,2.007842,3.55302E-06,UP,1.650204,3.138781,5.26984E-10,UP,0.7571334,1.690129,0.000373184,UP,1.566734,2.962333,3.39395E-09,UP,0.370472,1.292776,0.4031623,FALSE,0.6249132,1.542118,0.01179887,UP,1.554523,2.937365,6.36906E-10,UP,0.7685716,1.703582,0.000380952,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5290692,SLC35B1,10237,0.5495599,1.463639,0.00076946,UP,1.115159,2.166188,1.81455E-08,UP,0.5807791,1.495657,0.003781536,UP,1.242658,2.366341,4.78337E-08,UP,0.04148171,1.02917,0.9578084,FALSE,0.3734768,1.295471,0.05864442,FALSE,0.9978567,1.997031,5.28668E-07,UP,0.7433639,1.674075,0.000602224,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5310066,SCARNA11,677780,0.1561807,1.114333,0.01559655,FALSE,0.5994703,1.51516,2.71858E-08,UP,0.873226,1.831754,5.82936E-07,UP,0.5036581,1.417804,5.56092E-06,UP,0.08064058,1.057487,0.6226078,FALSE,0.3871116,1.307773,0.001015962,FALSE,0.6068167,1.522895,6.54732E-09,UP,0.8260293,1.772799,1.17254E-06,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5310068,NUP93,9688,0.6822869,1.604681,0.000225375,UP,0.9956906,1.994035,1.90807E-07,UP,0.8087694,1.751717,0.000131229,UP,1.04528,2.063767,3.98788E-06,UP,0.2345566,1.176545,0.6434333,FALSE,0.468514,1.383684,0.06697866,FALSE,1.22598,2.339142,2.74845E-08,UP,0.5546991,1.468862,0.007596737,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5310152,ABCE1,6059,0.837746,1.787256,5.90168E-06,UP,0.9697331,1.958478,4.17763E-07,UP,0.7265387,1.654664,0.004422079,UP,1.238911,2.360204,1.9282E-07,UP,0.1487451,1.108605,0.8114812,FALSE,0.1681532,1.123619,0.4953419,FALSE,1.011817,2.01645,8.75596E-07,UP,0.8061726,1.748566,0.000338767,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5310286,SPA17,53340,0.4982095,1.412459,0.002457557,FALSE,0.6271958,1.54456,2.23136E-05,UP,0.6944378,1.618254,0.000137636,UP,0.6420853,1.560583,0.000146449,UP,0.2111012,1.157571,0.6682942,FALSE,0.2541716,1.192651,0.1787637,FALSE,0.7888118,1.727651,2.08355E-06,UP,0.5357846,1.44973,0.006435889,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5310369,LYAR,55646,1.513686,2.855386,4.2459E-09,UP,1.839981,3.580053,2.7173E-11,UP,1.358614,2.564386,1.36902E-06,UP,2.384676,5.222268,1.31993E-12,UP,0.4777529,1.392573,0.240756,FALSE,0.4768822,1.391733,0.03636382,FALSE,1.746552,3.355557,4.3462E-11,UP,1.402326,2.643275,6.12117E-07,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5310471,UBE2C,11065,1.309831,2.479125,1.85685E-07,UP,2.04027,4.113224,1.20266E-12,UP,1.126656,2.18352,4.26127E-06,UP,2.192526,4.571051,8.77548E-12,UP,0.6246471,1.541834,0.1249768,FALSE,0.9259582,1.899946,0.001532983,UP,1.562241,2.953121,2.00029E-10,UP,1.574484,2.978289,4.04372E-08,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5310615,SLC25A15,10166,0.5178596,1.431829,0.000749458,UP,1.034601,2.048547,2.6624E-08,UP,0.5720612,1.486646,0.003029474,UP,1.276695,2.422832,4.69234E-08,UP,0.07330085,1.052121,0.9022009,FALSE,0.3749042,1.296753,0.03267783,FALSE,0.8808477,1.841457,4.05048E-07,UP,0.5945269,1.509977,0.002285987,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5340100,MRPL35,51318,0.02164964,1.01512,0.9179289,FALSE,0.6063157,1.522367,2.20727E-05,UP,0.835965,1.785051,1.89563E-05,UP,0.6790473,1.601082,0.00026158,UP,-0.05190223,-1.036631,0.9401783,FALSE,0.5675322,1.481986,0.001607799,UP,0.8539669,1.807464,1.92566E-07,UP,0.6264355,1.543746,0.002728621,UP,UP,UP,UP,FALSE,UP,UP,UP,FALSE,0,6
5340162,KIAA1598,57698,0.1459429,1.106454,0.3832343,FALSE,0.4850042,1.39959,0.00142936,FALSE,0.7869758,1.725454,0.000612165,UP,0.2251715,1.168916,0.1839281,FALSE,0.1774113,1.130853,0.7773175,FALSE,0.279874,1.214089,0.2355173,FALSE,0.5743981,1.489056,0.000676082,UP,0.6900359,1.613324,0.002650837,UP,UP,UP,FALSE,FALSE,FALSE,UP,FALSE,FALSE,0,3
5340338,E2F2,1870,0.2488565,1.188265,0.06345483,FALSE,1.029118,2.040776,4.85575E-09,UP,1.016859,2.023509,4.24057E-05,UP,0.4828554,1.397507,0.000306104,FALSE,0.3187218,1.247225,0.2901405,FALSE,1.001343,2.001863,3.06123E-06,UP,0.9603189,1.94574,3.4253E-09,UP,0.9871379,1.982249,3.34292E-05,UP,UP,UP,UP,FALSE,FALSE,UP,UP,FALSE,0,5
5340341,PPIG,9360,0.1998583,1.148586,0.1684823,FALSE,0.4632787,1.378671,0.001075304,FALSE,0.6249968,1.542207,0.01002396,UP,0.5058575,1.419967,0.002555848,UP,0.06382733,1.045235,0.9309229,FALSE,0.09692178,1.069489,0.7053531,FALSE,0.6808617,1.603097,3.97564E-05,UP,0.4996972,1.413917,0.02342856,UP,UP,UP,FALSE,FALSE,UP,UP,FALSE,FALSE,0,4
5340653,LOC147727,147727,-0.03931559,-1.027626,0.6567955,FALSE,0.8269025,1.773873,4.15299E-09,UP,0.638634,1.556854,6.45431E-07,UP,0.6027311,1.518589,6.36899E-07,UP,0.07431175,1.052859,0.8227748,FALSE,0.4182263,1.336284,0.001142262,FALSE,0.8543875,1.807991,2.19625E-10,UP,0.6644003,1.584909,2.60217E-06,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5360070,CCNB2,9133,0.7400352,1.670217,0.000264682,UP,1.702032,3.253589,1.5988E-11,UP,1.31394,2.486196,1.07071E-06,UP,1.988133,3.967233,5.93522E-10,UP,0.5966329,1.512183,0.1453296,FALSE,1.083956,2.119841,0.000119461,UP,1.54364,2.91529,5.82834E-10,UP,1.533016,2.893901,1.98245E-07,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5360273,SNCA,6622,0.1879667,1.139157,0.2067404,FALSE,0.5740523,1.488699,0.000330384,UP,0.5437717,1.457779,0.002288372,UP,0.9552751,1.938949,7.70745E-07,UP,0.08424892,1.060136,0.8874629,FALSE,0.3063136,1.236544,0.1186035,FALSE,0.6406749,1.559058,2.10032E-05,UP,0.6000497,1.515769,0.001083578,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5360326,SIP1,8487,0.3501469,1.27469,0.02115704,FALSE,0.9841774,1.978185,1.16783E-08,UP,0.5342633,1.448202,0.002051609,UP,0.9521653,1.934774,9.06593E-07,UP,0.1774846,1.13091,0.7078925,FALSE,0.1026081,1.073713,0.598542,FALSE,0.9858723,1.98051,9.47165E-09,UP,0.5636358,1.477989,0.002580672,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5360386,KIF15,56992,0.4289115,1.346218,0.002205313,FALSE,0.6144229,1.530945,2.52181E-06,UP,0.634827,1.552752,8.49069E-05,UP,0.655712,1.575393,1.06167E-05,UP,0.2065012,1.153886,0.558474,FALSE,0.6412649,1.559696,6.78155E-05,UP,0.5818042,1.49672,5.20222E-06,UP,0.655732,1.575415,6.97881E-05,UP,UP,UP,UP,FALSE,UP,UP,UP,FALSE,0,6
5390161,DUSP5,1847,-0.5256946,-1.439627,0.005353501,DOWN,0.7284188,1.656822,0.000124902,UP,0.5188835,1.432846,0.0182131,UP,1.093009,2.133184,4.32413E-07,UP,-0.1294971,-1.093912,0.8605149,FALSE,0.08269404,1.058994,0.7717828,FALSE,0.6934882,1.617189,0.000037203,UP,0.7111615,1.637122,0.000880118,UP,UP,UP,FALSE,FALSE,UP,UP,UP,DOWN,1,5
5420053,CCT6P1,643253,1.102009,2.146534,9.35946E-07,UP,1.172419,2.253892,4.06218E-08,UP,0.6229827,1.540056,0.009400155,UP,1.158788,2.232697,5.06019E-07,UP,0.4195067,1.33747,0.402904,FALSE,0.1536067,1.112347,0.6188673,FALSE,1.058627,2.082948,6.62834E-08,UP,0.681659,1.603983,0.005104383,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5420136,LOC650152,650152,0.3496294,1.274233,0.03118168,FALSE,0.7570251,1.690002,1.26035E-06,UP,0.5343301,1.448269,0.007153766,UP,0.8882667,1.850951,3.81724E-06,UP,-0.03262255,-1.02287,0.9732735,FALSE,0.4952716,1.409586,0.06743222,FALSE,0.6027499,1.518608,0.000106049,UP,0.5982283,1.513856,0.001048109,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5420309,AURKA,6790,1.466315,2.763152,1.13172E-08,UP,1.991553,3.976649,9.25008E-13,UP,1.443936,2.720621,2.70338E-07,UP,2.258723,4.785679,2.02642E-12,UP,0.45345,1.369311,0.2453568,FALSE,1.178339,2.263161,6.15487E-06,UP,1.786318,3.449333,2.01246E-11,UP,1.49542,2.819462,4.00164E-08,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5420520,MDC1,9656,0.4339634,1.35094,0.004760615,FALSE,0.6832455,1.605748,1.47405E-06,UP,0.571144,1.485701,0.001194256,UP,0.984275,1.978319,3.29982E-07,UP,0.4031301,1.322374,0.2523112,FALSE,0.3173572,1.246046,0.1213531,FALSE,0.5172325,1.431207,0.000221847,UP,0.7459092,1.677031,4.47063E-05,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5490053,DLEU1,10301,0.3004785,1.231553,0.04326988,FALSE,0.754948,1.687571,3.34817E-07,UP,0.5261591,1.44009,0.002094739,UP,0.8517579,1.804699,2.76052E-06,UP,0.05300619,1.037424,0.9337994,FALSE,0.07033035,1.049957,0.6835757,FALSE,0.7681285,1.703059,5.66395E-07,UP,0.5389163,1.452881,0.002854759,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5550220,NOP56,10528,0.870793,1.828668,2.07388E-05,UP,1.152471,2.222943,1.94365E-07,UP,0.8260363,1.772808,0.000438835,UP,1.051382,2.072514,4.86931E-05,UP,0.1007153,1.072305,0.9015048,FALSE,0.7895254,1.728506,0.006111262,UP,1.244305,2.369044,6.67424E-08,UP,0.9011877,1.867603,0.000236799,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5550328,LOC647302,647302,0.7438897,1.674685,8.33074E-05,UP,1.114009,2.164463,6.71743E-08,UP,0.7378272,1.667662,0.000479148,UP,1.299832,2.462001,8.48254E-08,UP,0.4890397,1.40351,0.2453568,FALSE,0.2794908,1.213766,0.2924816,FALSE,1.165301,2.2428,2.71617E-08,UP,0.6729093,1.594285,0.000646478,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5550736,SNX2,6643,0.9031857,1.870191,2.33001E-05,UP,0.8466104,1.798271,3.39264E-06,UP,0.5018015,1.415981,0.01398443,UP,0.5051708,1.419291,0.002270994,UP,0.01582887,1.011032,0.9872991,FALSE,0.3675157,1.290129,0.06467789,FALSE,0.5604337,1.474712,0.000359357,UP,0.5919278,1.507259,0.004475908,UP,UP,UP,FALSE,FALSE,UP,UP,UP,UP,0,6
5560682,KRT10,3858,-3.184436,-9.09098,8.56293E-14,DOWN,1.247732,2.374678,8.5683E-07,UP,2.599642,6.061361,5.7469E-09,UP,0.1913295,1.141815,0.3009108,FALSE,-0.5150709,-1.429064,0.5599558,FALSE,0.7999096,1.740992,0.004675911,UP,1.356478,2.560594,1.62981E-07,UP,2.457007,5.490766,6.61242E-08,UP,UP,UP,UP,FALSE,FALSE,UP,UP,DOWN,1,5
5560747,LOC100133803,100133803,0.3957013,1.315582,0.002286926,FALSE,0.7657451,1.700248,8.0211E-07,UP,0.5096605,1.423715,0.001472218,UP,0.7982269,1.738963,1.31265E-06,UP,0.07471829,1.053155,0.8652613,FALSE,0.2223675,1.166646,0.1259376,FALSE,0.6093821,1.525606,2.78671E-06,UP,0.5764087,1.491133,0.000529866,UP,UP,UP,FALSE,FALSE,UP,UP,UP,FALSE,0,5
5570102,DKK1,22943,3.182895,9.081275,0,UP,1.757301,3.38065,5.26323E-10,UP,0.6598526,1.579921,0.004779995,UP,2.366106,5.155478,2.35379E-12,UP,0.5975018,1.513094,0.3041703,FALSE,1.10443,2.150139,1.88318E-05,UP,1.201333,2.29952,1.1492E-06,UP,1.14631,2.21347,7.21619E-05,UP,UP,UP,UP,FALSE,UP,UP,UP,UP,0,7
5570309,THOC1,9984,0.3222423,1.250272,0.02571797,FALSE,0.9268143,1.901073,1.81871E-07,UP,0.5529236,1.467056,0.001940178,UP,0.6325619,1.550316,0.000111144,UP,0.2564402,1.194528,0.5453207,FALSE,0.5327476,1.446682,0.001331649,UP,0.7791261,1.716091,3.27789E-06,UP,0.6478355,1.566816,0.000325198,UP,UP,UP,UP,FALSE,UP,UP,UP,FALSE,0,6
5670180,TUBG1,7283,0.4530508,1.368932,0.01795147,FALSE,0.6586269,1.578579,0.000103836,UP,0.9539716,1.937198,7.80792E-05,UP,0.8698713,1.8275,0.000166533,UP,0.007441482,1.005171,0.9926587,FALSE,0.7403149,1.67054,0.000986464,UP,0.9810952,1.973963,1.68233E-07,UP,0.8080798,1.75088,0.000276463,UP,UP,UP,UP,FALSE,UP,UP,UP,FALSE,0,6
